file,topic_no,topic,level,question_no,answer
t05_m.md,5,Механика жидкостей и газов,Средний,2,D
t05_m.md,5,Механика жидкостей и газов,Средний,3,D
t05_m.md,5,Механика жидкостей и газов,Средний,4,D
t05_m.md,5,Механика жидкостей и газов,Средний,5,D
t05_m.md,5,Механика жидкостей и газов,Средний,6,D
t05_m.md,5,Механика жидкостей и газов,Средний,7,A
t05_m.md,5,Механика жидкостей и газов,Средний,8,D
t05_m.md,5,Механика жидкостей и газов,Средний,9,D
t05_m.md,5,Механика жидкостей и газов,Средний,10,D
t05_m.md,5,Механика жидкостей и газов,Средний,11,D
t05_m.md,5,Механика жидкостей и газов,Средний,12,C
t05_m.md,5,Механика жидкостей и газов,Средний,13,D
t05_m.md,5,Механика жидкостей и газов,Средний,14,A
t05_m.md,5,Механика жидкостей и газов,Средний,15,D
t05_m.md,5,Механика жидкостей и газов,Средний,16,A
t05_m.md,5,Механика жидкостей и газов,Средний,17,B
t05_m.md,5,Механика жидкостей и газов,Средний,18,D
t05_m.md,5,Механика жидкостей и газов,Средний,19,B
t05_m.md,5,Механика жидкостей и газов,Средний,20,C
t05_m.md,5,Механика жидкостей и газов,Средний,21,D
t05_m.md,5,Механика жидкостей и газов,Средний,22,D
t05_m.md,5,Механика жидкостей и газов,Средний,23,B
t05_m.md,5,Механика жидкостей и газов,Средний,24,C
t05_m.md,5,Механика жидкостей и газов,Средний,25,A
t05_m.md,5,Механика жидкостей и газов,Средний,26,D
t05_m.md,5,Механика жидкостей и газов,Средний,27,A
t05_m.md,5,Механика жидкостей и газов,Средний,28,D
t05_m.md,5,Механика жидкостей и газов,Средний,29,D
t05_m.md,5,Механика жидкостей и газов,Средний,30,D
t05_m.md,5,Механика жидкостей и газов,Средний,31,"A,B,C"
t05_m.md,5,Механика жидкостей и газов,Средний,32,"A,B,C"
t05_m.md,5,Механика жидкостей и газов,Средний,33,"A,B,C"
t05_m.md,5,Механика жидкостей и газов,Средний,34,"A,B"
t05_m.md,5,Механика жидкостей и газов,Средний,35,"A,B,C"
t05_m.md,5,Механика жидкостей и газов,Средний,36,1-B; 2-D; 3-A; 4-C
t05_m.md,5,Механика жидкостей и газов,Средний,37,1-B; 2-D; 3-A; 4-C
t05_m.md,5,Механика жидкостей и газов,Средний,38,1-B; 2-D; 3-A; 4-C
t05_m.md,5,Механика жидкостей и газов,Средний,39,1-B; 2-D; 3-A; 4-C
t05_m.md,5,Механика жидкостей и газов,Средний,40,1-B; 2-D; 3-A; 4-C
t05_h.md,5,Механика жидкостей и газов,Высокий,1,D
t05_h.md,5,Механика жидкостей и газов,Высокий,2,D
t05_h.md,5,Механика жидкостей и газов,Высокий,3,D
t05_h.md,5,Механика жидкостей и газов,Высокий,4,D
t05_h.md,5,Механика жидкостей и газов,Высокий,5,D
t05_h.md,5,Механика жидкостей и газов,Высокий,6,D
t05_h.md,5,Механика жидкостей и газов,Высокий,7,A
t05_h.md,5,Механика жидкостей и газов,Высокий,8,D
t05_h.md,5,Механика жидкостей и газов,Высокий,9,D
t05_h.md,5,Механика жидкостей и газов,Высокий,10,D
t05_h.md,5,Механика жидкостей и газов,Высокий,11,D
t05_h.md,5,Механика жидкостей и газов,Высокий,12,C
t05_h.md,5,Механика жидкостей и газов,Высокий,13,D
t05_h.md,5,Механика жидкостей и газов,Высокий,14,A
t05_h.md,5,Механика жидкостей и газов,Высокий,15,D
t05_h.md,5,Механика жидкостей и газов,Высокий,16,A
t05_h.md,5,Механика жидкостей и газов,Высокий,17,B
t05_h.md,5,Механика жидкостей и газов,Высокий,18,D
t05_h.md,5,Механика жидкостей и газов,Высокий,19,B
t05_h.md,5,Механика жидкостей и газов,Высокий,20,C
t05_h.md,5,Механика жидкостей и газов,Высокий,21,D
t05_h.md,5,Механика жидкостей и газов,Высокий,22,D
t05_h.md,5,Механика жидкостей и газов,Высокий,23,B
t05_h.md,5,Механика жидкостей и газов,Высокий,24,C
t05_h.md,5,Механика жидкостей и газов,Высокий,25,A
t05_h.md,5,Механика жидкостей и газов,Высокий,26,D
t05_h.md,5,Механика жидкостей и газов,Высокий,27,A
t05_h.md,5,Механика жидкостей и газов,Высокий,28,D
t05_h.md,5,Механика жидкостей и газов,Высокий,29,D
t05_h.md,5,Механика жидкостей и газов,Высокий,30,D
t05_h.md,5,Механика жидкостей и газов,Высокий,31,"A,B,C"
t05_h.md,5,Механика жидкостей и газов,Высокий,32,"A,B,C"
t05_h.md,5,Механика жидкостей и газов,Высокий,33,"A,B,C"
t05_h.md,5,Механика жидкостей и газов,Высокий,34,"A,B"
t05_h.md,5,Механика жидкостей и газов,Высокий,35,"A,B,C"
t05_h.md,5,Механика жидкостей и газов,Высокий,36,1-B; 2-D; 3-A; 4-C
t05_h.md,5,Механика жидкостей и газов,Высокий,37,1-B; 2-D; 3-A; 4-C
t05_h.md,5,Механика жидкостей и газов,Высокий,38,1-B; 2-D; 3-A; 4-C
t05_h.md,5,Механика жидкостей и газов,Высокий,39,1-B; 2-D; 3-A; 4-C
t05_h.md,5,Механика жидкостей и газов,Высокий,40,1-B; 2-D; 3-A; 4-C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,1,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,2,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,3,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,4,B
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,5,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,6,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,7,A
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,8,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,9,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,10,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,11,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,12,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,13,A
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,14,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,15,A
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,16,B
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,17,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,18,B
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,19,C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,20,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,21,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,22,B
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,23,C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,24,A
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,25,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,26,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,27,A
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,28,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,29,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,30,D
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,31,"A,B,C"
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,32,"A,B,C"
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,33,"A,B,C"
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,34,"A,B"
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,35,"A,B,C"
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,36,1-B; 2-D; 3-A; 4-C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,37,1-B; 2-D; 3-A; 4-C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,38,1-B; 2-D; 3-A; 4-C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,39,1-B; 2-D; 3-A; 4-C
t06_b.md,6,Основы молекулярно-кинетической теории газов,Базовый,40,1-B; 2-D; 3-A; 4-C
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,1,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,2,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,3,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,4,B
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,5,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,6,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,7,A
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,8,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,9,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,10,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,11,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,12,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,13,A
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,14,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,15,A
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,16,B
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,17,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,18,B
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,19,C
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,20,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,21,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,22,B
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,23,C
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,24,A
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,25,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,26,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,27,A
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,28,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,29,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,30,D
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,31,"A,B,C"
t06_m.md,6,Основы молекулярно-кинетической теории газов,Средний,32,"A,B,C"
